year_index,scenario,behaviour,foresight_period,id,country,latitude,longitude,company_name,company_id,type,technology_status,clinker_ratio,production_intensity_kgco2_per_t,production_t_per_yr,emissions_tco2,initial_production_t_per_yr,revenue,regular_opex_to_revenue,regular_opex,additional_carbon_cost,additional_clinker_cost,maintenance_capex_to_revenue,maintenance_capex,transition_capex_realized
0,,,,P100000125368_grinding,Italy,40.556684,9.672591,Buzzi SpA,E100002005243,grinding,base,0.95,0.0,278271.8750019364,0.0,278271.8750019364,27827187.50019364,0.7328401710755583,20392880.848193545,0.0,0.0,0.0807064786947568,2245834.315119381,0.0
0,,,,P100000125369_grinding,Italy,44.793393,9.810411,Buzzi SpA,E100002005243,grinding,base,0.95,0.0,723506.874780191,0.0,723506.874780191,72350687.4780191,0.7328401710755583,53021490.18882578,0.0,0.0,0.0807064786947568,5839169.217495757,0.0
0,,,,P100000125370_grinding,Italy,42.005682,12.716474,Buzzi SpA,E100002005243,grinding,base,0.95,0.0,1057433.1247001465,0.0,1057433.1247001465,105743312.47001465,0.7328401710755583,77492947.20062175,0.0,0.0,0.0807064786947568,8534170.394974248,0.0
0,,,,P100000125371_grinding,Italy,45.252873,11.751312,Buzzi SpA,E100002005243,grinding,base,0.95,0.0,445234.99995634856,0.0,445234.99995634856,44523499.995634854,0.7328401710755583,32628609.353683665,0.0,0.0,0.0807064786947568,3593334.903813709,0.0
0,,,,P100000125373,Italy,45.190497,8.288123,Buzzi SpA,E100002005243,grinding,base,0.75,0.0,434104.1249682924,0.0,434104.1249682924,43410412.49682924,0.7328401710755583,31812894.120636895,0.0,0.0,0.0807064786947568,3503501.531305954,0.0
0,,,,P100000125374,Italy,43.855412,11.180663,Buzzi SpA,E100002005243,grinding,base,0.75,0.0,128005.06249065034,0.0,128005.06249065034,12800506.249065034,0.7328401710755583,9380725.189418573,0.0,0.0,0.0807064786947568,1033083.7848722686,0.0
0,,,,P100000125375,Italy,44.692954,8.875626,Buzzi SpA,E100002005243,grinding,base,0.75,0.0,445234.9999674794,0.0,445234.9999674794,44523499.99674794,0.7328401710755583,32628609.35449938,0.0,0.0,0.0807064786947568,3593334.9039035426,0.0
0,,,,P100000125376,Italy,44.32306,7.483481,Buzzi SpA,E100002005243,grinding,base,0.75,0.0,55654.37499593493,0.0,55654.37499593493,5565437.499593493,0.7328401710755583,4078576.1693124226,0.0,0.0,0.0807064786947568,449166.8629879428,0.0
0,,,,P100000126427_grinding,Czech Republic,49.558549,17.766832,Buzzi SpA,E100002005243,grinding,base,0.95,0.0,612198.124977546,0.0,612198.124977546,61219812.4977546,0.7328401710755583,44864337.86406808,0.0,0.0,0.0807064786947568,4940835.493047038,0.0
0,,,,P100000126458_grinding,Poland,50.806848,20.530019,Buzzi SpA,E100002005243,grinding,base,0.95,0.0,890470.0000462676,0.0,890470.0000462676,89047000.00462677,0.7328401710755583,65257218.71715592,0.0,0.0,0.0807064786947568,7186669.808705419,0.0
0,,,,P100000126473_grinding,Luxembourg,49.465844,6.006874,Buzzi SpA,E100002005243,grinding,base,0.71,0.0,27390.3006564406,0.0,27390.3006564406,2739030.06564406,0.7328401710755583,2007271.2618876905,0.0,0.0,0.0807064786947568,221057.47163720065,0.0
0,,,,P100000126474,Luxembourg,49.514265,5.998773,Buzzi SpA,E100002005243,grinding,base,0.75,0.0,766928.4183189825,0.0,766928.4183189825,76692841.83189824,0.7328401710755583,56203595.328359045,0.0,0.0,0.0807064786947568,6189609.205346449,0.0
0,,,,P100000126702_grinding,Slovenia,46.069604,13.627652,Buzzi SpA,E100002005243,grinding,base,0.95,0.0,180876.71869504775,0.0,180876.71869504775,18087671.869504776,0.7328401710755583,13255372.547206445,0.0,0.0,0.0807064786947568,1459792.3043739393,0.0
0,,,,P100000126711,Italy,46.163356,12.316312,Buzzi SpA,E100002005243,grinding,base,0.75,0.0,41740.7812469512,0.0,41740.7812469512,4174078.12469512,0.7328401710755583,3058932.1269843173,0.0,0.0,0.0807064786947568,336875.1472409571,0.0
